transacao_id,data,ano,mes,trimestre,cliente_id,marca_id,produto_id,tipo_produto,valor_contrato,receita,cidade,segmento
T00221,2023-10-24,2023,10,Q4,C0039,3,P012,Fundo,15944.78,366.73,Leiria,PME
T00702,2023-10-25,2023,10,Q4,C0003,3,P010,Fundo,15623.49,269.5,Porto,PME
T02081,2023-10-25,2023,10,Q4,C0011,1,P001,Deposito,20405.9,281.6,Viseu,Particular
T02688,2023-10-26,2023,10,Q4,C0037,3,P014,Poupanca,11746.67,135.09,Viseu,Particular
T01292,2023-10-26,2023,10,Q4,C0001,1,P001,Deposito,34448.87,475.4,Coimbra,Particular
T02473,2023-10-26,2023,10,Q4,C0041,2,P008,Seguro Habitacao,626.95,144.2,Leiria,Particular
T02346,2023-10-27,2023,10,Q4,C0004,2,P008,Seguro Habitacao,1971.95,453.55,Braga,PME
T01165,2023-10-27,2023,10,Q4,C0023,3,P013,Gestao,393882.97,5435.59,Setubal,Particular
T00370,2023-10-28,2023,10,Q4,C0040,2,P009,Seguro Saude,4915.6,1413.23,Leiria,Particular
T01754,2023-10-28,2023,10,Q4,C0036,2,P007,Seguro Auto,695.91,148.05,Aveiro,Corporate
T00173,2023-10-28,2023,10,Q4,C0023,1,P005,Cartao,2746.67,183.21,Coimbra,Particular
T01335,2023-10-28,2023,10,Q4,C0026,1,P004,Deposito,1998.07,48.25,Leiria,PME
T01346,2023-10-29,2023,10,Q4,C0035,1,P001,Deposito,41190.14,568.42,Lisboa,Private Banking
T01894,2023-10-29,2023,10,Q4,C0012,3,P010,Fundo,71616.76,1235.39,Faro,Private Banking
T01474,2023-10-30,2023,10,Q4,C0014,3,P010,Fundo,33287.09,574.21,Viseu,Particular
T00661,2023-10-31,2023,10,Q4,C0019,1,P004,Deposito,13961.82,337.18,Braga,Particular
T02078,2023-11-01,2023,11,Q4,C0020,1,P005,Cartao,3208.57,214.01,Setubal,Particular
T00135,2023-11-01,2023,11,Q4,C0025,3,P011,Fundo,20878.68,192.08,Porto,Particular
T02039,2023-11-01,2023,11,Q4,C0024,2,P009,Seguro Saude,2520.73,724.71,Braga,Particular
T01699,2023-11-01,2023,11,Q4,C0026,1,P001,Deposito,38217.78,527.4,Leiria,PME
T01707,2023-11-02,2023,11,Q4,C0018,1,P002,Credito,25677.74,1033.53,Setubal,Particular
T00012,2023-11-02,2023,11,Q4,C0013,3,P013,Gestao,197080.61,2719.72,Viseu,Corporate
T00144,2023-11-03,2023,11,Q4,C0038,3,P011,Fundo,65117.59,599.08,Porto,Particular
T00668,2023-11-03,2023,11,Q4,C0009,1,P001,Deposito,35702.29,492.69,Braga,PME
T01917,2023-11-04,2023,11,Q4,C0001,2,P007,Seguro Auto,1305.02,277.64,Lisboa,Particular
T00949,2023-11-04,2023,11,Q4,C0038,3,P012,Fundo,69652.35,1602.01,Porto,Particular
T02457,2023-11-05,2023,11,Q4,C0004,1,P003,Credito,88893.77,8382.68,Coimbra,PME
T02792,2023-11-05,2023,11,Q4,C0014,1,P003,Credito,61568.22,5805.88,Evora,Particular
T01748,2023-11-05,2023,11,Q4,C0002,1,P003,Credito,171921.52,16212.19,Leiria,Private Banking
T02244,2023-11-06,2023,11,Q4,C0039,1,P001,Deposito,18459.56,254.74,Setubal,PME
T00183,2023-11-07,2023,11,Q4,C0041,2,P006,Seguro Vida,2114.59,534.99,Leiria,Particular
T01426,2023-11-07,2023,11,Q4,C0024,3,P014,Poupanca,2103.71,24.2,Viseu,Particular
T00081,2023-11-07,2023,11,Q4,C0024,2,P009,Seguro Saude,3373.42,969.86,Braga,Particular
T02718,2023-11-07,2023,11,Q4,C0040,2,P006,Seguro Vida,1553.98,393.16,Leiria,Particular
T00981,2023-11-08,2023,11,Q4,C0006,1,P004,Deposito,33923.86,819.26,Evora,Particular
T00396,2023-11-09,2023,11,Q4,C0010,2,P009,Seguro Saude,5713.85,1642.73,Porto,PME
T00486,2023-11-10,2023,11,Q4,C0036,2,P006,Seguro Vida,3663.33,926.82,Aveiro,Corporate
T00759,2023-11-10,2023,11,Q4,C0042,2,P007,Seguro Auto,469.01,99.79,Viseu,Particular
T01979,2023-11-10,2023,11,Q4,C0023,1,P002,Credito,103076.58,4148.83,Coimbra,Particular
T02100,2023-11-10,2023,11,Q4,C0021,1,P002,Credito,55425.27,2230.86,Aveiro,PME
T00799,2023-11-10,2023,11,Q4,C0023,3,P012,Fundo,58971.5,1356.34,Setubal,Particular
T00913,2023-11-11,2023,11,Q4,C0020,3,P012,Fundo,30063.86,691.47,Aveiro,Particular
T01204,2023-11-11,2023,11,Q4,C0013,1,P005,Cartao,1217.0,81.18,Porto,Corporate
T01300,2023-11-11,2023,11,Q4,C0022,1,P001,Deposito,48495.86,669.24,Lisboa,Particular
T00926,2023-11-11,2023,11,Q4,C0002,2,P006,Seguro Vida,1034.39,261.71,Setubal,Private Banking
T00493,2023-11-11,2023,11,Q4,C0023,2,P007,Seguro Auto,1506.7,320.55,Leiria,Particular
T00279,2023-11-12,2023,11,Q4,C0008,1,P001,Deposito,17938.8,247.56,Viseu,Corporate
T01500,2023-11-13,2023,11,Q4,C0032,2,P006,Seguro Vida,1749.09,442.52,Faro,Particular
T01697,2023-11-13,2023,11,Q4,C0025,1,P001,Deposito,41307.84,570.04,Viseu,Particular
T01417,2023-11-13,2023,11,Q4,C0003,3,P012,Fundo,95604.96,2198.91,Porto,PME
T00454,2023-11-13,2023,11,Q4,C0018,2,P006,Seguro Vida,1477.78,373.88,Aveiro,Particular
T00356,2023-11-14,2023,11,Q4,C0028,1,P005,Cartao,2393.55,159.65,Aveiro,Particular
T00080,2023-11-14,2023,11,Q4,C0020,1,P001,Deposito,42957.79,592.81,Setubal,Particular
T01315,2023-11-14,2023,11,Q4,C0027,3,P010,Fundo,11207.18,193.33,Braga,Particular
T02015,2023-11-15,2023,11,Q4,C0012,2,P008,Seguro Habitacao,1075.04,247.26,Faro,Private Banking
T02618,2023-11-15,2023,11,Q4,C0031,1,P005,Cartao,2524.9,168.41,Lisboa,PME
T02245,2023-11-15,2023,11,Q4,C0016,2,P007,Seguro Auto,1616.4,343.88,Coimbra,Particular
T01289,2023-11-15,2023,11,Q4,C0022,2,P007,Seguro Auto,415.82,88.47,Evora,Particular
T01470,2023-11-16,2023,11,Q4,C0038,3,P013,Gestao,69492.87,959.0,Porto,Particular
T01182,2023-11-16,2023,11,Q4,C0022,2,P009,Seguro Saude,4207.39,1209.63,Evora,Particular
T01947,2023-11-16,2023,11,Q4,C0015,1,P002,Credito,31420.96,1264.69,Lisboa,Particular
T01844,2023-11-17,2023,11,Q4,C0023,2,P007,Seguro Auto,1128.66,240.12,Leiria,Particular
T00262,2023-11-18,2023,11,Q4,C0009,1,P002,Credito,14384.28,578.97,Braga,PME
T02420,2023-11-19,2023,11,Q4,C0002,1,P002,Credito,74140.7,2984.16,Leiria,Private Banking
T01974,2023-11-19,2023,11,Q4,C0038,3,P012,Fundo,42450.83,976.37,Porto,Particular
T00715,2023-11-19,2023,11,Q4,C0026,3,P010,Fundo,27256.03,470.17,Faro,PME
T02615,2023-11-19,2023,11,Q4,C0026,3,P013,Gestao,380666.75,5253.2,Faro,PME
T01503,2023-11-19,2023,11,Q4,C0003,3,P014,Poupanca,28469.02,327.39,Porto,PME
T00797,2023-11-19,2023,11,Q4,C0040,1,P001,Deposito,11501.55,158.72,Lisboa,Particular
T00786,2023-11-20,2023,11,Q4,C0017,3,P012,Fundo,86287.67,1984.61,Setubal,Particular
T02008,2023-11-20,2023,11,Q4,C0025,1,P004,Deposito,23643.77,571.0,Viseu,Particular
T02753,2023-11-20,2023,11,Q4,C0016,3,P014,Poupanca,8063.24,92.72,Coimbra,Particular
T00705,2023-11-21,2023,11,Q4,C0018,2,P008,Seguro Habitacao,859.26,197.63,Aveiro,Particular
T02407,2023-11-22,2023,11,Q4,C0026,2,P006,Seguro Vida,1717.66,434.57,Porto,PME
T01440,2023-11-23,2023,11,Q4,C0002,3,P013,Gestao,103184.2,1423.94,Faro,Private Banking
T01163,2023-11-23,2023,11,Q4,C0040,2,P007,Seguro Auto,1147.46,244.12,Leiria,Particular
T00327,2023-11-23,2023,11,Q4,C0036,2,P006,Seguro Vida,3440.76,870.52,Aveiro,Corporate
T01295,2023-11-24,2023,11,Q4,C0041,1,P004,Deposito,45850.07,1107.28,Viseu,Particular
T00138,2023-11-25,2023,11,Q4,C0006,1,P004,Deposito,48163.22,1163.14,Evora,Particular
T00280,2023-11-25,2023,11,Q4,C0040,3,P011,Fundo,83207.98,765.51,Setubal,Particular
T01131,2023-11-25,2023,11,Q4,C0039,3,P010,Fundo,6917.74,119.34,Leiria,PME
T01616,2023-11-25,2023,11,Q4,C0012,2,P009,Seguro Saude,2297.95,660.66,Faro,Private Banking
T02366,2023-11-25,2023,11,Q4,C0004,2,P007,Seguro Auto,594.92,126.57,Braga,PME
T01806,2023-11-26,2023,11,Q4,C0037,1,P004,Deposito,6992.35,168.87,Coimbra,Particular
T00353,2023-11-26,2023,11,Q4,C0035,1,P003,Credito,189966.47,17913.84,Lisboa,Private Banking
T01879,2023-11-26,2023,11,Q4,C0034,3,P010,Fundo,95849.87,1653.41,Setubal,Private Banking
T00214,2023-11-27,2023,11,Q4,C0013,2,P008,Seguro Habitacao,2080.32,478.47,Coimbra,Corporate
T01649,2023-11-27,2023,11,Q4,C0011,2,P008,Seguro Habitacao,1290.34,296.78,Leiria,Particular
T01432,2023-11-28,2023,11,Q4,C0004,2,P009,Seguro Saude,6442.95,1852.35,Braga,PME
T00027,2023-11-30,2023,11,Q4,C0001,3,P013,Gestao,420048.91,5796.68,Viseu,Particular
T01293,2023-12-01,2023,12,Q4,C0024,3,P014,Poupanca,19247.81,221.35,Viseu,Particular
T01972,2023-12-01,2023,12,Q4,C0012,1,P004,Deposito,34891.69,842.64,Evora,Private Banking
T02299,2023-12-02,2023,12,Q4,C0025,1,P005,Cartao,3739.67,249.43,Viseu,Particular
T01041,2023-12-02,2023,12,Q4,C0004,3,P014,Poupanca,28079.09,322.91,Porto,PME
T02148,2023-12-02,2023,12,Q4,C0002,1,P005,Cartao,1326.94,88.5,Leiria,Private Banking
T00992,2023-12-03,2023,12,Q4,C0026,1,P005,Cartao,3034.86,202.42,Leiria,PME
T00372,2023-12-03,2023,12,Q4,C0034,3,P012,Fundo,67910.99,1561.95,Setubal,Private Banking
T00793,2023-12-04,2023,12,Q4,C0013,2,P009,Seguro Saude,7392.42,2125.33,Coimbra,Corporate
T01968,2023-12-04,2023,12,Q4,C0018,3,P012,Fundo,97056.83,2232.31,Coimbra,Particular
T01058,2023-12-04,2023,12,Q4,C0022,3,P011,Fundo,50378.23,463.48,Coimbra,Particular
T01523,2023-12-04,2023,12,Q4,C0040,1,P003,Credito,124106.36,11703.23,Lisboa,Particular
T00540,2023-12-04,2023,12,Q4,C0026,1,P002,Credito,132673.13,5340.09,Leiria,PME
T02155,2023-12-04,2023,12,Q4,C0019,1,P002,Credito,235542.81,9480.6,Braga,Particular
T02730,2023-12-04,2023,12,Q4,C0025,2,P006,Seguro Vida,1562.14,395.22,Faro,Particular
T00602,2023-12-05,2023,12,Q4,C0007,3,P013,Gestao,362313.95,4999.94,Braga,Particular
T01483,2023-12-05,2023,12,Q4,C0013,2,P008,Seguro Habitacao,1746.91,401.79,Coimbra,Corporate
T00231,2023-12-05,2023,12,Q4,C0004,2,P007,Seguro Auto,454.8,96.76,Braga,PME
T01627,2023-12-05,2023,12,Q4,C0034,3,P014,Poupanca,2494.77,28.69,Setubal,Private Banking
T00941,2023-12-06,2023,12,Q4,C0013,3,P013,Gestao,457532.61,6313.95,Viseu,Corporate
T02137,2023-12-07,2023,12,Q4,C0009,1,P003,Credito,188438.87,17769.79,Braga,PME
T00976,2023-12-08,2023,12,Q4,C0029,3,P013,Gestao,449227.37,6199.34,Braga,PME
T01394,2023-12-08,2023,12,Q4,C0003,2,P008,Seguro Habitacao,2035.42,468.14,Lisboa,PME
T00100,2023-12-08,2023,12,Q4,C0020,3,P014,Poupanca,23360.43,268.64,Aveiro,Particular
T02270,2023-12-08,2023,12,Q4,C0014,1,P005,Cartao,3483.57,232.36,Evora,Particular
T00278,2023-12-08,2023,12,Q4,C0014,2,P006,Seguro Vida,3268.8,827.01,Porto,Particular
T02560,2023-12-10,2023,12,Q4,C0024,1,P001,Deposito,28044.28,387.01,Faro,Particular
T02018,2023-12-11,2023,12,Q4,C0024,1,P004,Deposito,41182.14,994.54,Faro,Particular
T00632,2023-12-12,2023,12,Q4,C0031,1,P005,Cartao,3958.34,264.02,Lisboa,PME
T01803,2023-12-12,2023,12,Q4,C0026,3,P013,Gestao,59363.12,819.21,Faro,PME
T02629,2023-12-12,2023,12,Q4,C0018,1,P001,Deposito,48488.76,669.15,Setubal,Particular
T02328,2023-12-13,2023,12,Q4,C0022,3,P013,Gestao,333439.09,4601.46,Coimbra,Particular
T01134,2023-12-13,2023,12,Q4,C0026,2,P007,Seguro Auto,429.89,91.46,Porto,PME
T02345,2023-12-13,2023,12,Q4,C0039,3,P014,Poupanca,29222.12,336.05,Leiria,PME
T01138,2023-12-14,2023,12,Q4,C0020,1,P004,Deposito,14128.56,341.2,Setubal,Particular
T01028,2023-12-14,2023,12,Q4,C0022,2,P008,Seguro Habitacao,1029.96,236.89,Evora,Particular
T00541,2023-12-15,2023,12,Q4,C0028,1,P001,Deposito,22189.21,306.21,Aveiro,Particular
T01873,2023-12-16,2023,12,Q4,C0004,1,P001,Deposito,21169.97,292.15,Coimbra,PME
T01272,2023-12-16,2023,12,Q4,C0002,2,P007,Seguro Auto,1595.36,339.41,Setubal,Private Banking
T02250,2023-12-16,2023,12,Q4,C0042,3,P014,Poupanca,26231.15,301.66,Setubal,Particular
T02625,2023-12-16,2023,12,Q4,C0020,3,P013,Gestao,315116.53,4348.61,Aveiro,Particular
T02469,2023-12-17,2023,12,Q4,C0025,3,P013,Gestao,263974.74,3642.85,Porto,Particular
T02494,2023-12-20,2023,12,Q4,C0027,3,P013,Gestao,458597.11,6328.65,Braga,Particular
T00191,2023-12-20,2023,12,Q4,C0001,1,P002,Credito,218116.36,8779.18,Coimbra,Particular
T01072,2023-12-21,2023,12,Q4,C0041,1,P005,Cartao,1155.0,77.04,Viseu,Particular
T00611,2023-12-21,2023,12,Q4,C0025,1,P003,Credito,198813.78,18748.14,Viseu,Particular
T01595,2023-12-21,2023,12,Q4,C0002,1,P001,Deposito,7705.07,106.33,Leiria,Private Banking
T00185,2023-12-22,2023,12,Q4,C0005,2,P007,Seguro Auto,616.62,131.18,Coimbra,Particular
T00697,2023-12-22,2023,12,Q4,C0036,2,P007,Seguro Auto,1188.35,252.82,Aveiro,Corporate
T00467,2023-12-23,2023,12,Q4,C0011,2,P007,Seguro Auto,1408.44,299.64,Leiria,Particular
T00272,2023-12-24,2023,12,Q4,C0014,2,P009,Seguro Saude,2717.54,781.29,Porto,Particular
T01636,2023-12-24,2023,12,Q4,C0018,1,P003,Credito,20048.87,1890.61,Setubal,Particular
T02373,2023-12-25,2023,12,Q4,C0040,1,P003,Credito,60341.68,5690.22,Lisboa,Particular
T02442,2023-12-25,2023,12,Q4,C0005,3,P010,Fundo,18739.44,323.25,Viseu,Particular
T01025,2023-12-25,2023,12,Q4,C0041,2,P009,Seguro Saude,4135.43,1188.94,Leiria,Particular
T01284,2023-12-26,2023,12,Q4,C0007,2,P009,Seguro Saude,4878.09,1402.45,Evora,Particular
T00480,2023-12-27,2023,12,Q4,C0016,2,P009,Seguro Saude,2013.63,578.92,Coimbra,Particular
T02027,2023-12-28,2023,12,Q4,C0021,1,P002,Credito,107691.09,4334.57,Aveiro,PME
T02640,2023-12-28,2023,12,Q4,C0014,1,P004,Deposito,21416.88,517.21,Evora,Particular
T00036,2023-12-28,2023,12,Q4,C0016,3,P012,Fundo,28686.19,659.78,Coimbra,Particular
T00869,2023-12-29,2023,12,Q4,C0039,1,P003,Credito,139184.19,13125.06,Setubal,PME
T01217,2023-12-29,2023,12,Q4,C0039,3,P012,Fundo,24384.27,560.84,Leiria,PME
T00532,2023-12-29,2023,12,Q4,C0011,2,P006,Seguro Vida,2602.3,658.39,Leiria,Particular
T01818,2023-12-29,2023,12,Q4,C0002,3,P014,Poupanca,9489.75,109.14,Faro,Private Banking
T00669,2023-12-30,2023,12,Q4,C0024,3,P014,Poupanca,3370.62,38.77,Viseu,Particular
T01046,2023-12-31,2023,12,Q4,C0010,3,P010,Fundo,12867.97,221.97,Viseu,PME
T02157,2023-12-31,2023,12,Q4,C0020,3,P010,Fundo,1305.38,22.52,Aveiro,Particular
T01090,2024-01-01,2024,1,Q1,C0020,1,P004,Deposito,23626.08,496.15,Setubal,Particular
T02426,2024-01-01,2024,1,Q1,C0018,1,P004,Deposito,25260.7,530.47,Setubal,Particular
T01814,2024-01-02,2024,1,Q1,C0041,1,P002,Credito,47805.12,1673.18,Viseu,Particular
T02738,2024-01-02,2024,1,Q1,C0013,2,P009,Seguro Saude,6135.37,1533.84,Coimbra,Corporate
T00947,2024-01-02,2024,1,Q1,C0007,2,P007,Seguro Auto,540.06,99.91,Evora,Particular
T01966,2024-01-03,2024,1,Q1,C0019,3,P014,Poupanca,26786.21,267.86,Lisboa,Particular
T02068,2024-01-04,2024,1,Q1,C0011,1,P002,Credito,180031.01,6301.09,Viseu,Particular
T00665,2024-01-04,2024,1,Q1,C0013,1,P004,Deposito,15761.23,330.99,Porto,Corporate
T00696,2024-01-05,2024,1,Q1,C0037,3,P010,Fundo,70641.84,1059.63,Viseu,Particular
T00794,2024-01-05,2024,1,Q1,C0029,2,P008,Seguro Habitacao,2206.3,441.26,Aveiro,PME
T01430,2024-01-06,2024,1,Q1,C0020,3,P012,Fundo,40660.87,813.22,Aveiro,Particular
T00458,2024-01-06,2024,1,Q1,C0019,3,P012,Fundo,36604.82,732.1,Lisboa,Particular
T02111,2024-01-07,2024,1,Q1,C0024,3,P013,Gestao,125494.72,1505.94,Viseu,Particular
T00953,2024-01-07,2024,1,Q1,C0008,1,P003,Credito,220082.03,18046.73,Viseu,Corporate
T00530,2024-01-07,2024,1,Q1,C0042,3,P014,Poupanca,18626.96,186.27,Setubal,Particular
T01983,2024-01-08,2024,1,Q1,C0002,3,P010,Fundo,20713.16,310.7,Faro,Private Banking
T01808,2024-01-08,2024,1,Q1,C0028,1,P002,Credito,157351.38,5507.3,Aveiro,Particular
T02162,2024-01-08,2024,1,Q1,C0002,3,P012,Fundo,68115.01,1362.3,Faro,Private Banking
T02780,2024-01-08,2024,1,Q1,C0020,3,P013,Gestao,453826.5,5445.92,Aveiro,Particular
T00838,2024-01-08,2024,1,Q1,C0041,1,P003,Credito,109368.83,8968.24,Viseu,Particular
T01070,2024-01-08,2024,1,Q1,C0035,1,P005,Cartao,4672.85,271.03,Lisboa,Private Banking
T01210,2024-01-08,2024,1,Q1,C0005,2,P006,Seguro Vida,1735.99,381.92,Coimbra,Particular
T01786,2024-01-09,2024,1,Q1,C0042,2,P009,Seguro Saude,6730.16,1682.54,Viseu,Particular
T00597,2024-01-09,2024,1,Q1,C0015,1,P001,Deposito,18906.27,226.88,Lisboa,Particular
T00969,2024-01-10,2024,1,Q1,C0023,2,P009,Seguro Saude,7466.36,1866.59,Leiria,Particular
T01572,2024-01-10,2024,1,Q1,C0025,3,P012,Fundo,5822.78,116.46,Porto,Particular
T02397,2024-01-10,2024,1,Q1,C0008,1,P003,Credito,117795.15,9659.2,Viseu,Corporate
T02320,2024-01-11,2024,1,Q1,C0037,3,P014,Poupanca,18931.99,189.32,Viseu,Particular
T01823,2024-01-11,2024,1,Q1,C0010,2,P008,Seguro Habitacao,1945.51,389.1,Porto,PME
T01056,2024-01-11,2024,1,Q1,C0038,3,P012,Fundo,19528.09,390.56,Porto,Particular
T01566,2024-01-11,2024,1,Q1,C0036,1,P004,Deposito,28495.94,598.41,Setubal,Corporate
T02462,2024-01-11,2024,1,Q1,C0025,2,P009,Seguro Saude,2887.24,721.81,Faro,Particular
T02518,2024-01-11,2024,1,Q1,C0013,1,P004,Deposito,5483.25,115.15,Porto,Corporate
T00413,2024-01-11,2024,1,Q1,C0004,3,P014,Poupanca,5141.85,51.42,Porto,PME
T00086,2024-01-11,2024,1,Q1,C0038,2,P009,Seguro Saude,5565.16,1391.29,Coimbra,Particular
T00166,2024-01-12,2024,1,Q1,C0030,2,P006,Seguro Vida,2246.42,494.21,Coimbra,Particular
T01576,2024-01-13,2024,1,Q1,C0005,1,P005,Cartao,2984.22,173.08,Aveiro,Particular
T01928,2024-01-14,2024,1,Q1,C0002,2,P008,Seguro Habitacao,1536.39,307.28,Setubal,Private Banking
T01825,2024-01-15,2024,1,Q1,C0020,3,P011,Fundo,13175.36,105.4,Aveiro,Particular
T01504,2024-01-16,2024,1,Q1,C0003,2,P006,Seguro Vida,2025.46,445.6,Lisboa,PME
T01469,2024-01-16,2024,1,Q1,C0018,1,P002,Credito,111494.55,3902.31,Setubal,Particular
T00134,2024-01-18,2024,1,Q1,C0007,2,P006,Seguro Vida,3710.81,816.38,Evora,Particular
T02528,2024-01-18,2024,1,Q1,C0006,1,P002,Credito,12226.92,427.94,Evora,Particular
T00140,2024-01-20,2024,1,Q1,C0005,3,P013,Gestao,56263.39,675.16,Viseu,Particular
T00136,2024-01-20,2024,1,Q1,C0032,2,P008,Seguro Habitacao,2177.9,435.58,Faro,Particular
T00348,2024-01-20,2024,1,Q1,C0024,1,P003,Credito,16084.39,1318.92,Faro,Particular
T00300,2024-01-21,2024,1,Q1,C0022,3,P013,Gestao,477260.2,5727.12,Coimbra,Particular
T01371,2024-01-22,2024,1,Q1,C0002,2,P006,Seguro Vida,2618.08,575.98,Setubal,Private Banking
T02739,2024-01-22,2024,1,Q1,C0035,3,P012,Fundo,87028.12,1740.56,Setubal,Private Banking
T01708,2024-01-23,2024,1,Q1,C0012,3,P013,Gestao,444375.51,5332.51,Faro,Private Banking
T00153,2024-01-23,2024,1,Q1,C0034,3,P012,Fundo,6994.46,139.89,Setubal,Private Banking
T00187,2024-01-23,2024,1,Q1,C0006,1,P003,Credito,145654.5,11943.67,Evora,Particular
T00288,2024-01-24,2024,1,Q1,C0025,2,P009,Seguro Saude,6331.5,1582.88,Faro,Particular
T00900,2024-01-24,2024,1,Q1,C0037,3,P014,Poupanca,22676.6,226.77,Viseu,Particular
T01372,2024-01-25,2024,1,Q1,C0006,1,P005,Cartao,2511.36,145.66,Evora,Particular
T02084,2024-01-26,2024,1,Q1,C0002,3,P010,Fundo,88660.55,1329.91,Faro,Private Banking
T00315,2024-01-26,2024,1,Q1,C0027,3,P014,Poupanca,5633.59,56.34,Braga,Particular
T00042,2024-01-26,2024,1,Q1,C0028,1,P005,Cartao,2748.43,159.41,Aveiro,Particular
T01866,2024-01-27,2024,1,Q1,C0007,3,P014,Poupanca,25864.9,258.65,Braga,Particular
T00738,2024-01-27,2024,1,Q1,C0012,3,P013,Gestao,70077.62,840.93,Faro,Private Banking
T01721,2024-01-28,2024,1,Q1,C0036,1,P004,Deposito,4744.06,99.63,Setubal,Corporate
T01388,2024-01-28,2024,1,Q1,C0011,1,P003,Credito,196719.29,16130.98,Viseu,Particular
T01532,2024-01-28,2024,1,Q1,C0012,3,P011,Fundo,56686.24,453.49,Faro,Private Banking
T02481,2024-01-29,2024,1,Q1,C0022,3,P010,Fundo,30892.5,463.39,Coimbra,Particular
T00999,2024-01-29,2024,1,Q1,C0002,3,P014,Poupanca,14010.78,140.11,Faro,Private Banking
T00302,2024-01-30,2024,1,Q1,C0023,3,P013,Gestao,393388.01,4720.66,Setubal,Particular
T01018,2024-01-30,2024,1,Q1,C0004,2,P006,Seguro Vida,3118.38,686.04,Braga,PME
T02418,2024-01-31,2024,1,Q1,C0040,3,P013,Gestao,137628.77,1651.55,Setubal,Particular
T00143,2024-01-31,2024,1,Q1,C0005,2,P007,Seguro Auto,1060.07,196.11,Coimbra,Particular
T02778,2024-01-31,2024,1,Q1,C0041,3,P013,Gestao,82126.93,985.52,Leiria,Particular
T00657,2024-02-02,2024,2,Q1,C0026,1,P001,Deposito,29248.15,350.98,Leiria,PME
T00675,2024-02-02,2024,2,Q1,C0041,3,P010,Fundo,58650.06,879.75,Leiria,Particular
T01578,2024-02-03,2024,2,Q1,C0029,3,P013,Gestao,203140.89,2437.69,Braga,PME
T00182,2024-02-03,2024,2,Q1,C0007,2,P006,Seguro Vida,2676.69,588.87,Evora,Particular
T00473,2024-02-04,2024,2,Q1,C0003,3,P014,Poupanca,19856.4,198.56,Porto,PME
T01101,2024-02-05,2024,2,Q1,C0012,1,P004,Deposito,44167.02,927.51,Evora,Private Banking
T01200,2024-02-05,2024,2,Q1,C0010,3,P010,Fundo,12124.8,181.87,Viseu,PME
T00410,2024-02-05,2024,2,Q1,C0025,3,P014,Poupanca,27558.31,275.58,Porto,Particular
T02539,2024-02-05,2024,2,Q1,C0039,3,P010,Fundo,45490.94,682.36,Leiria,PME
T00870,2024-02-05,2024,2,Q1,C0042,3,P010,Fundo,5532.03,82.98,Setubal,Particular
T02005,2024-02-06,2024,2,Q1,C0015,1,P005,Cartao,606.84,35.2,Lisboa,Particular
T01993,2024-02-06,2024,2,Q1,C0019,1,P005,Cartao,2261.79,131.18,Braga,Particular
T02121,2024-02-06,2024,2,Q1,C0029,3,P013,Gestao,466560.98,5598.73,Braga,PME
T02073,2024-02-07,2024,2,Q1,C0014,2,P007,Seguro Auto,527.94,97.67,Porto,Particular
T00919,2024-02-07,2024,2,Q1,C0030,2,P009,Seguro Saude,4664.23,1166.06,Coimbra,Particular
T02095,2024-02-07,2024,2,Q1,C0029,1,P003,Credito,54492.89,4468.42,Faro,PME
T01684,2024-02-07,2024,2,Q1,C0042,3,P010,Fundo,32332.5,484.99,Setubal,Particular
T02781,2024-02-07,2024,2,Q1,C0028,1,P003,Credito,157369.51,12904.3,Aveiro,Particular
T00723,2024-02-08,2024,2,Q1,C0010,2,P006,Seguro Vida,2550.55,561.12,Porto,PME
T00023,2024-02-08,2024,2,Q1,C0024,3,P011,Fundo,8523.65,68.19,Viseu,Particular
T00498,2024-02-08,2024,2,Q1,C0025,2,P007,Seguro Auto,1351.57,250.04,Faro,Particular
T02096,2024-02-09,2024,2,Q1,C0013,1,P001,Deposito,12284.17,147.41,Porto,Corporate
T01476,2024-02-09,2024,2,Q1,C0013,2,P006,Seguro Vida,2307.17,507.58,Coimbra,Corporate
T01556,2024-02-09,2024,2,Q1,C0005,3,P010,Fundo,41536.6,623.05,Viseu,Particular
T02707,2024-02-10,2024,2,Q1,C0004,3,P014,Poupanca,4188.03,41.88,Porto,PME
T01455,2024-02-10,2024,2,Q1,C0010,2,P006,Seguro Vida,3614.81,795.26,Porto,PME
T00653,2024-02-10,2024,2,Q1,C0019,3,P010,Fundo,21314.24,319.71,Lisboa,Particular
T01923,2024-02-10,2024,2,Q1,C0037,2,P008,Seguro Habitacao,1334.83,266.97,Setubal,Particular
T00973,2024-02-11,2024,2,Q1,C0040,1,P004,Deposito,18582.19,390.23,Lisboa,Particular
T00782,2024-02-11,2024,2,Q1,C0022,2,P009,Seguro Saude,3137.99,784.5,Evora,Particular
T00239,2024-02-11,2024,2,Q1,C0040,3,P012,Fundo,81505.29,1630.11,Setubal,Particular
T02192,2024-02-11,2024,2,Q1,C0003,3,P012,Fundo,16117.52,322.35,Porto,PME
T01875,2024-02-12,2024,2,Q1,C0028,1,P005,Cartao,837.49,48.57,Aveiro,Particular
T02727,2024-02-12,2024,2,Q1,C0042,3,P011,Fundo,43542.15,348.34,Setubal,Particular
T00101,2024-02-12,2024,2,Q1,C0026,1,P003,Credito,218052.41,17880.3,Leiria,PME
T00425,2024-02-13,2024,2,Q1,C0023,1,P001,Deposito,34295.15,411.54,Coimbra,Particular
